FID,FID_RWGE61,DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,FID_RW_LHZ,COUNTRY,LZCODE,LZNAMEE,CLASS,LZNUM,LZNAMEF
438,132,RW201000000133,RW,"2,010.000000000000000",133.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.554227000000000,29.923283000000001,"2,214.000000000000000","2,212.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
439,254,RW201000000255,RW,"2,010.000000000000000",255.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.553064000000000,29.788937000000001,"2,102.000000000000000","2,133.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
440,156,RW201000000157,RW,"2,010.000000000000000",157.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.552253000000000,29.755848000000000,"1,951.000000000000000","1,961.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
441,147,RW201000000148,RW,"2,010.000000000000000",148.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.547463000000000,29.657399999999999,"1,768.000000000000000","1,762.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
442,324,RW201000000325,RW,"2,010.000000000000000",325.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.547196000000000,30.046899000000000,"1,908.000000000000000","1,919.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
443,273,RW201000000274,RW,"2,010.000000000000000",274.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,U,-1.542048000000000,30.148021000000000,"2,072.000000000000000","2,072.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
444,136,RW201000000137,RW,"2,010.000000000000000",137.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.537650000000000,29.626806999999999,"1,716.000000000000000","1,700.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
445,453,RW201000000454,RW,"2,010.000000000000000",454.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.536608000000000,30.248538000000000,"1,526.000000000000000","1,555.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
446,70,RW201000000071,RW,"2,010.000000000000000",71.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.532891000000000,29.896194000000001,"2,119.000000000000000","2,114.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
447,412,RW201000000413,RW,"2,010.000000000000000",413.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.528342000000000,29.603570999999999,"1,738.000000000000000","1,735.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
448,226,RW201000000227,RW,"2,010.000000000000000",227.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.526805000000000,29.577855000000000,"2,086.000000000000000","2,086.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
449,341,RW201000000342,RW,"2,010.000000000000000",342.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.526269000000000,29.624210000000001,"1,698.000000000000000","1,654.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
450,292,RW201000000293,RW,"2,010.000000000000000",293.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.525719000000000,29.831876000000001,"2,032.000000000000000","2,018.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
451,72,RW201000000073,RW,"2,010.000000000000000",73.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,14.000000000000000,Rubavu,GPS,R,-1.525402000000000,29.393545000000000,"2,153.000000000000000","2,156.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
452,325,RW201000000326,RW,"2,010.000000000000000",326.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.523984000000000,29.698212999999999,"1,902.000000000000000","1,878.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
453,49,RW201000000050,RW,"2,010.000000000000000",50.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.522252000000000,29.972439999999999,"2,353.000000000000000","2,360.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
454,437,RW201000000438,RW,"2,010.000000000000000",438.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,U,-1.520894000000000,29.663135000000000,"1,699.000000000000000","1,695.000000000000000",WGS84,0,RW, ,Urban Area,UB01,0,Zone Urbaine
455,57,RW201000000058,RW,"2,010.000000000000000",58.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.506785000000000,29.937149000000002,"2,284.000000000000000","2,293.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
456,118,RW201000000119,RW,"2,010.000000000000000",119.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,26.000000000000000,Gatsibo,GPS,R,-1.505122000000000,30.218895000000000,"1,420.000000000000000","1,428.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
457,127,RW201000000128,RW,"2,010.000000000000000",128.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,U,-1.501343000000000,29.630389999999998,"1,819.000000000000000","1,812.000000000000000",WGS84,0,RW, ,Urban Area,UB01,0,Zone Urbaine
458,349,RW201000000350,RW,"2,010.000000000000000",350.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.489671000000000,29.923061000000001,"2,303.000000000000000","2,289.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
459,252,RW201000000253,RW,"2,010.000000000000000",253.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.487486000000000,29.629335000000001,"1,898.000000000000000","1,889.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
460,125,RW201000000126,RW,"2,010.000000000000000",126.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.486921000000000,29.488298000000000,"2,525.000000000000000","2,517.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
461,425,RW201000000426,RW,"2,010.000000000000000",426.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.482760000000000,29.779361999999999,"1,872.000000000000000","1,874.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
462,329,RW201000000330,RW,"2,010.000000000000000",330.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.477276000000000,30.260111999999999,"1,470.000000000000000","1,474.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
463,479,RW201000000480,RW,"2,010.000000000000000",480.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.467539000000000,29.608848999999999,"2,164.000000000000000","2,160.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
464,63,RW201000000064,RW,"2,010.000000000000000",64.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.464185000000000,30.188365000000001,"1,487.000000000000000","1,485.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
465,394,RW201000000395,RW,"2,010.000000000000000",395.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.444471000000000,29.509371999999999,"2,490.000000000000000","2,484.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
466,200,RW201000000201,RW,"2,010.000000000000000",201.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.441507000000000,30.422287000000001,"1,464.000000000000000","1,469.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
467,490,RW201000000491,RW,"2,010.000000000000000",491.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.441294000000000,30.063765000000000,"1,883.000000000000000","1,880.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
468,186,RW201000000187,RW,"2,010.000000000000000",187.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.439710000000000,30.322471000000000,"1,488.000000000000000","1,492.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
469,182,RW201000000183,RW,"2,010.000000000000000",183.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.439182000000000,29.710515999999998,"2,039.000000000000000","2,033.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
470,216,RW201000000217,RW,"2,010.000000000000000",217.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.436562000000000,30.015490000000000,"2,046.000000000000000","2,027.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
471,446,RW201000000447,RW,"2,010.000000000000000",447.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,21.000000000000000,Musanze,GPS,R,-1.433624000000000,29.624120000000001,"2,218.000000000000000","2,215.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
472,475,RW201000000476,RW,"2,010.000000000000000",476.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.430599000000000,29.675740000000001,"2,112.000000000000000","2,107.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
473,35,RW201000000036,RW,"2,010.000000000000000",36.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.429948000000000,30.295583000000001,"1,426.000000000000000","1,435.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
474,24,RW201000000025,RW,"2,010.000000000000000",25.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.413640000000000,29.737839999999998,"2,017.000000000000000","2,013.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
475,281,RW201000000282,RW,"2,010.000000000000000",282.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.407466000000000,29.717139000000000,"1,910.000000000000000","1,907.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
476,38,RW201000000039,RW,"2,010.000000000000000",39.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.407318000000000,30.255417999999999,"1,455.000000000000000","1,455.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
477,67,RW201000000068,RW,"2,010.000000000000000",68.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,23.000000000000000,Gicumbi,GPS,R,-1.406330000000000,30.061457000000001,"1,957.000000000000000","1,960.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
478,415,RW201000000416,RW,"2,010.000000000000000",416.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.398027000000000,29.694172999999999,"2,204.000000000000000","2,192.000000000000000",WGS84,7,RW,RW03,Northwestern Volcanic Irish Potato,AN06,3,Zone volcanique du nord-ouest pommes de terre
479,246,RW201000000247,RW,"2,010.000000000000000",247.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.396914000000000,30.118700000000000,"1,729.000000000000000","1,736.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
480,404,RW201000000405,RW,"2,010.000000000000000",405.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.386951000000000,29.833824000000000,"2,084.000000000000000","2,074.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
481,62,RW201000000063,RW,"2,010.000000000000000",63.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.382059000000000,30.186242000000000,"1,464.000000000000000","1,472.000000000000000",WGS84,11,RW,RW07,"Central-Northern Highland Irish Potato, Beans and Vegetables",AN02,7,"Haute terre du nord-central légumes, pommes de terre et haricots"
482,334,RW201000000335,RW,"2,010.000000000000000",335.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.375750000000000,29.866844000000000,"2,164.000000000000000","2,155.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
483,159,RW201000000160,RW,"2,010.000000000000000",160.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.361823000000000,30.281630000000000,"1,395.000000000000000","1,385.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
484,204,RW201000000205,RW,"2,010.000000000000000",205.000000000000000,RW,RW13,Northern,NULL,NULL,4.000000000000000,North,22.000000000000000,Burera,GPS,R,-1.358829000000000,29.813962000000000,"2,021.000000000000000","2,021.000000000000000",WGS84,10,RW,RW06,Northern Highland Beans and Wheat,AS10,6,Haute terre du nord haricots et blé
485,25,RW201000000026,RW,"2,010.000000000000000",26.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.355377000000000,30.414936999999998,"1,386.000000000000000","1,390.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
486,299,RW201000000300,RW,"2,010.000000000000000",300.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.319535000000000,30.218336000000001,"1,428.000000000000000","1,439.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
487,221,RW201000000222,RW,"2,010.000000000000000",222.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.297459000000000,30.242160999999999,"1,467.000000000000000","1,468.000000000000000",WGS84,13,RW,RW09,Eastern Plateau Mixed Agricultural,AN10,9,Plateau de l’est de cultures variées
488,398,RW201000000399,RW,"2,010.000000000000000",399.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.275019000000000,30.381222999999999,"1,425.000000000000000","1,428.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
489,37,RW201000000038,RW,"2,010.000000000000000",38.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.224948000000000,30.414024000000001,"1,449.000000000000000","1,449.000000000000000",WGS84,16,RW,RW12,Eastern Semi-Arid Agropastoral,SH02,12,Zone semi-aride agropastorale de l’est
490,171,RW201000000172,RW,"2,010.000000000000000",172.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.100359000000000,30.389541999999999,"1,330.000000000000000","1,337.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
491,109,RW201000000110,RW,"2,010.000000000000000",110.000000000000000,RW,RW11,Eastern,NULL,NULL,5.000000000000000,East,25.000000000000000,Nyagatare,GPS,R,-1.099347000000000,30.414611000000001,"1,387.000000000000000","1,387.000000000000000",WGS84,15,RW,RW11,Eastern Agropastoral,PS03,11,Zone agropastorale de l’est
